PMC,Detector,Mg_%,Al_%,Ca_%,Ti_%,Fe_%,Si_%,Mg_int,Al_int,Ca_int,Ti_int,Fe_int,Si_int,image_i,image_j
2482,A,0.2992,0.0011,25.8612,0.0,0.2025,0.0,21.1,0.3,56545.7,0.0,395.7,0.0,345.46,365.27
2482,B,0.2552,0.0273,24.7211,0.0,0.2223,0.01,18.4,7.5,55389.4,0.0,445.7,7.8,345.46,365.27
2483,A,0.3112,0.0172,25.715,0.0106,0.5077,0.0,21.8,4.6,56376.4,13.7,998.7,0.0,345.46,367.79
2483,B,0.5012,0.0292,24.729,0.0343,0.4223,0.0,36.3,8.0,55939.0,45.9,861.3,0.0,345.46,367.79
2484,A,0.3547,0.0082,21.7628,0.0523,0.6523,0.0127,24.6,2.2,47617.3,68.2,1287.6,9.5,345.46,370.32
2484,B,0.3179,0.0277,23.3603,0.0377,0.659,0.009,22.7,7.5,52512.1,50.3,1333.4,6.9,345.46,370.32
2485,A,0.4692,0.0191,22.99,0.1221,2.1805,0.0238,31.6,4.9,50796.1,168.3,4418.2,17.2,345.46,372.84
2485,B,0.5318,0.0037,22.355,0.1166,2.2032,0.0,36.5,1.0,50431.8,164.4,4565.2,0.0,345.46,372.84
2486,A,0.313,0.0,22.9714,0.0305,0.5774,0.0,21.8,0.0,50290.7,39.5,1135.7,0.0,345.46,375.38
2486,B,0.1824,0.003,24.1581,0.0387,0.6859,0.0,12.9,0.8,53746.9,50.9,1367.1,0.0,345.46,375.38
2487,A,0.1458,0.0584,24.0971,0.0784,0.6335,0.0,10.4,16.0,54076.4,104.1,1273.2,0.0,345.46,377.91
2487,B,0.6245,0.0098,23.599,0.0366,0.6486,0.0,45.0,2.6,53405.7,49.7,1332.4,0.0,345.46,377.91
2488,A,0.443,0.0431,24.9148,0.0395,0.6947,0.01,30.6,11.3,54131.0,51.2,1364.0,7.4,345.46,380.45
2488,B,0.3522,0.0222,21.0486,0.0077,0.5282,0.0131,25.2,6.0,47411.7,10.3,1073.3,10.1,345.46,380.45
2489,A,0.2772,0.0489,23.466,0.021,0.5624,0.0046,19.3,13.0,51374.8,27.2,1106.5,3.5,345.46,382.99
2489,B,0.5284,0.0315,21.4884,0.0533,0.5303,0.0198,37.7,8.4,48036.0,71.4,1075.9,15.0,345.46,382.99
2490,A,0.6431,0.0318,24.1659,0.0449,0.7212,0.0236,44.8,8.3,52901.9,59.0,1436.6,17.4,345.45,385.55
2490,B,0.2454,0.0501,23.1933,0.0667,0.6761,0.0236,17.4,13.6,52026.0,89.1,1365.5,18.2,345.45,385.55
2491,A,0.3462,0.0018,20.5636,0.0216,0.5739,0.0059,24.0,0.5,44989.8,28.2,1132.1,4.4,345.46,388.09
2491,B,0.2322,0.0,19.9594,0.0339,0.6109,0.0,16.5,0.0,44769.3,45.2,1231.2,0.0,345.46,388.09
2492,A,0.1807,0.0684,23.8784,0.0479,0.6909,0.0192,12.7,18.5,52987.1,63.1,1378.1,14.7,345.45,390.65
2492,B,0.4675,0.0462,23.4668,0.0314,0.6572,0.0023,33.6,12.6,53128.8,42.5,1345.9,1.7,345.45,390.65
2493,A,0.3259,0.0282,24.3095,0.0331,0.8124,0.0,22.5,7.4,53134.7,43.1,1600.2,0.0,345.45,393.21
2493,B,0.2365,0.0,23.5675,0.0336,0.7518,0.0014,16.8,0.0,53048.1,44.9,1519.6,1.1,345.45,393.21
2494,A,0.1826,0.049,27.0161,0.0197,0.4881,0.0,12.4,12.8,57396.7,24.6,927.8,0.0,345.45,395.77
2494,B,0.4055,0.0207,23.6848,0.0262,0.3177,0.0,29.0,5.6,52729.1,34.4,635.6,0.0,345.45,395.77
2495,A,0.3301,0.0082,25.8006,0.0133,0.3854,0.0119,23.4,2.2,57098.3,17.3,764.9,9.1,345.45,398.34
2495,B,0.2924,0.0537,23.3695,0.119,0.4793,0.0,20.6,14.4,51651.4,156.1,952.2,0.0,345.45,398.34
2496,A,0.2471,0.0244,23.2764,0.0842,0.5726,0.0096,17.1,6.4,50737.4,108.8,1119.9,7.2,345.45,400.92
2496,B,0.3172,0.0368,20.5696,0.0538,0.4818,0.008,23.0,10.2,46910.9,72.9,990.0,6.3,345.45,400.92
2497,A,0.225,0.0346,22.8778,0.0757,0.4911,0.0132,15.7,9.2,50147.7,98.1,965.2,10.0,345.45,403.49
2497,B,0.3604,0.0154,22.7771,0.0707,0.5102,0.0075,25.7,4.2,51100.1,94.1,1029.8,5.8,345.45,403.49
2498,A,0.2798,0.0457,26.9195,0.0361,0.2472,0.0,19.5,12.2,58301.3,45.8,479.0,0.0,345.45,406.08
2498,B,0.5242,0.0496,25.0752,0.0,0.2052,0.0083,36.8,13.1,54612.0,0.0,402.8,6.3,345.45,406.08
2499,A,0.479,0.0566,23.4568,0.11,0.9194,0.0245,33.2,14.8,51456.5,145.8,1832.1,18.1,345.45,408.66
2499,B,0.4957,0.0468,23.028,0.0701,0.9173,0.0252,35.0,12.5,51555.4,94.7,1867.2,19.0,345.45,408.66
2500,A,0.3246,0.0297,24.2547,0.0626,0.7453,0.0128,22.4,7.8,52801.6,81.2,1462.3,9.6,345.45,411.25
2500,B,0.5073,0.0089,23.4941,0.0738,0.66,0.0224,36.3,2.4,52953.4,99.5,1346.5,17.2,345.45,411.25
2501,A,0.4989,0.0574,25.2608,0.0177,0.176,0.0067,34.6,15.0,54264.8,22.4,340.5,4.9,345.45,413.85
2501,B,0.3332,0.0656,23.7096,0.0,0.1573,0.0,24.1,18.1,53293.2,0.0,317.1,0.0,345.45,413.85
2502,A,0.4124,0.0307,26.6324,0.0,0.1783,0.0,28.1,7.9,56193.8,0.0,337.3,0.0,345.45,416.45
2502,B,0.3431,0.0189,24.7443,0.0047,0.1866,0.0094,24.6,5.2,55088.9,6.1,372.2,7.3,345.45,416.45
2503,A,0.3137,0.0369,26.7693,0.0361,0.2565,0.0089,22.0,9.9,58476.4,46.3,501.5,6.8,342.9,416.46
2503,B,0.4563,0.0975,26.4087,0.0,0.2828,0.0,32.5,26.3,58360.0,0.0,562.9,0.0,342.9,416.46
2504,A,0.4233,0.0221,23.097,0.031,0.2899,0.0,30.5,6.0,51768.4,41.0,584.6,0.0,342.91,413.86
2504,B,0.4946,0.0,23.1066,0.0,0.2577,0.0,35.6,0.0,51746.8,0.0,519.8,0.0,342.91,413.86
2505,A,0.2574,0.0133,24.4462,0.0357,0.6997,0.0065,17.9,3.5,53621.2,46.4,1379.1,4.9,342.91,411.26
2505,B,0.3817,0.0499,23.9053,0.0311,0.6465,0.0047,27.1,13.4,53312.9,41.3,1301.2,3.6,342.91,411.26
2506,A,0.4896,0.0685,23.9145,0.0009,0.37,0.0036,33.8,17.8,51373.5,1.2,718.2,2.7,342.91,408.67
2506,B,0.2536,0.0575,25.1743,0.0159,0.3946,0.0061,17.9,15.5,55496.3,20.6,780.2,4.7,342.91,408.67
2507,A,0.5358,0.0534,26.5681,0.0,0.3384,0.0131,36.9,13.9,56902.1,0.0,653.7,9.7,342.91,406.09
2507,B,0.4051,0.0383,22.8808,0.0,0.2888,0.0278,28.9,10.4,50826.6,0.0,578.2,21.3,342.91,406.09
2508,A,0.3343,0.0389,23.8088,0.0141,0.347,0.0114,23.0,10.2,51147.2,17.8,670.0,8.5,342.92,403.51
2508,B,0.3387,0.0186,24.5008,0.0,0.3795,0.0116,24.1,5.0,54451.1,0.0,757.7,9.0,342.92,403.51
2509,A,0.2335,0.0622,25.2642,0.0,0.2989,0.0044,16.3,16.7,55076.9,0.0,583.6,3.3,342.92,400.93
2509,B,0.8365,0.087,26.1073,0.0099,0.3015,0.0083,59.5,23.0,57418.1,13.0,603.9,6.2,342.92,400.93
2510,A,0.2709,0.0118,26.5729,0.0,0.1267,0.0033,20.1,3.3,61079.1,0.0,260.0,2.7,342.92,398.35
2510,B,0.4396,0.041,26.8303,0.0,0.1254,0.0,31.9,11.3,60202.4,0.0,252.5,0.0,342.92,398.35
2511,A,0.3277,0.0288,26.19,0.0,0.0789,0.0,23.6,7.9,58396.6,0.0,157.2,0.0,342.93,395.78
2511,B,0.3226,0.0193,26.4027,0.0,0.0764,0.0041,24.0,5.5,60740.2,0.0,157.1,3.3,342.93,395.78
2512,A,0.4644,0.0095,25.21,0.0098,0.2639,0.0,33.0,2.6,55576.5,12.7,523.2,0.0,342.93,393.22
2512,B,0.2427,0.1129,23.088,0.0101,0.2736,0.0044,17.4,31.3,51649.6,13.3,549.4,3.4,342.93,393.22
2513,A,0.2732,0.0257,23.3602,0.0291,0.486,0.0128,19.0,6.8,51125.1,37.7,954.6,9.7,342.93,390.66
2513,B,0.3507,0.0237,21.5515,0.0121,0.4718,0.0075,25.3,6.5,48765.8,16.2,961.7,5.8,342.93,390.66
2514,A,0.2974,0.0377,25.0631,0.0213,0.6607,0.0079,20.4,9.9,54090.6,27.2,1281.7,5.9,342.93,388.1
2514,B,0.2755,0.0513,23.2776,0.0332,0.6699,0.0117,19.7,14.0,52532.5,44.6,1362.4,9.1,342.93,388.1
2515,A,0.3296,0.0273,22.2686,0.0413,0.5482,0.0011,22.9,7.2,48729.8,53.6,1079.6,0.8,342.94,385.55
2515,B,0.3467,0.04,23.8892,0.0615,0.7041,0.0113,24.5,10.7,53204.8,81.7,1415.3,8.6,342.94,385.55
2516,A,0.4264,0.0315,25.47,0.0456,0.4964,0.0,29.9,8.4,55837.7,59.2,980.2,0.0,342.94,383.0
2516,B,0.3008,0.0674,24.6241,0.0362,0.4849,0.0266,21.4,18.3,54933.6,47.8,973.7,20.5,342.94,383.0
2517,A,0.4536,0.0595,23.4349,0.0182,0.5396,0.0249,31.9,15.8,51577.4,23.8,1074.3,18.7,342.94,380.46
2517,B,0.3955,0.0319,24.3743,0.0335,0.5913,0.0,27.9,8.5,53963.0,44.0,1178.9,0.0,342.94,380.46
2518,A,0.4002,0.0237,24.1577,0.0,0.3359,0.0,28.1,6.3,52933.0,0.0,661.4,0.0,342.95,377.92
2518,B,0.3771,0.0059,23.783,0.0075,0.3611,0.0055,27.4,1.6,53973.9,10.1,736.1,4.3,342.95,377.92
2519,A,0.3472,0.0125,26.9401,0.0115,0.2945,0.0057,24.5,3.3,59023.2,14.8,578.1,4.4,342.95,375.38
2519,B,0.5846,0.0587,26.7315,0.0,0.3031,0.0,41.1,15.5,58207.2,0.0,596.1,0.0,342.95,375.38
2520,A,0.4198,0.0588,24.8819,0.0,0.3068,0.0133,30.0,15.9,55274.3,0.0,614.1,10.2,342.95,372.85
2520,B,0.5191,0.0554,26.6004,0.0255,0.2701,0.0,36.9,14.9,58638.0,33.2,536.6,0.0,342.95,372.85
2521,A,0.2944,0.0127,24.8294,0.0,0.202,0.0,20.5,3.4,53778.4,0.0,391.3,0.0,342.96,370.33
2521,B,0.4025,0.0411,26.158,0.0,0.2615,0.0,28.9,11.2,58304.8,0.0,523.6,0.0,342.96,370.33
2522,A,0.4448,0.0226,26.4206,0.0,0.0327,0.0077,31.4,6.0,57542.1,0.0,63.9,5.8,342.96,367.8
2522,B,0.4776,0.0128,27.9244,0.005,0.0488,0.0,34.6,3.5,62297.9,6.5,97.7,0.0,342.96,367.8
2523,A,0.3264,0.0364,27.4694,0.0,0.1008,0.0,23.5,10.0,61111.4,0.0,200.6,0.0,342.96,365.29
2523,B,0.2664,0.0426,24.7121,0.0,0.0876,0.0,20.0,12.2,57378.2,0.0,181.9,0.0,342.96,365.29
2524,A,0.2798,0.0416,26.8535,0.0433,0.2805,0.0055,19.9,11.3,59274.9,56.1,554.1,4.2,342.96,362.78
2524,B,0.4446,0.0012,23.6661,0.0,0.2161,0.0,31.8,0.3,52564.0,0.0,431.3,0.0,342.96,362.78
2525,A,0.4027,0.0598,25.9447,0.0863,0.0853,0.0,29.2,16.5,58163.9,113.6,171.5,0.0,342.97,360.27
2525,B,0.2942,0.0146,26.7231,0.0,0.1013,0.0,20.7,3.9,58102.5,0.0,196.7,0.0,342.97,360.27
2526,A,0.3388,0.0625,26.2456,0.0267,0.6027,0.0,23.5,16.5,56971.4,34.4,1176.9,0.0,342.97,357.76
2526,B,0.3625,0.0404,24.953,0.0107,0.5022,0.0,26.3,11.2,56763.4,14.5,1027.7,0.0,342.97,357.76
2527,A,0.2456,0.0143,22.398,0.0003,0.3628,0.0,17.3,3.9,49358.0,0.5,716.1,0.0,342.97,355.25
2527,B,0.3958,0.0643,25.0623,0.0196,0.4328,0.0072,28.3,17.4,55984.7,25.9,871.0,5.5,342.97,355.25
2528,A,0.4351,0.0187,22.0187,0.0865,0.9836,0.0124,30.2,4.9,48600.5,115.3,1970.5,9.2,342.97,352.76
2528,B,0.4055,0.0529,21.7018,0.1179,1.0016,0.0103,28.8,14.2,49078.9,161.5,2056.7,7.9,342.97,352.76
2529,A,0.2542,0.0206,21.8273,0.0974,0.6617,0.0129,17.8,5.5,48385.3,128.6,1318.8,9.8,342.98,350.27
2529,B,0.3363,0.0386,23.0905,0.0523,0.7733,0.0082,23.7,10.3,51488.5,69.6,1556.2,6.2,342.98,350.27
2530,A,0.4834,0.0878,26.6004,0.025,0.1866,0.0027,34.0,23.3,57856.1,32.1,365.5,2.1,342.98,347.78
2530,B,0.6284,0.0531,26.9255,0.0,0.1785,0.0,43.9,13.9,58062.5,0.0,347.5,0.0,342.98,347.78
2531,A,0.3108,0.0616,23.8065,0.2333,0.8867,0.0196,21.5,16.3,52291.3,308.4,1757.6,14.6,342.99,345.29
2531,B,0.2164,0.0106,22.6057,0.232,0.9124,0.0026,15.4,2.9,51217.5,315.5,1857.9,2.0,342.99,345.29
2532,A,0.2794,0.0311,21.8725,0.0382,0.6452,0.0192,19.6,8.3,48512.4,50.4,1289.0,14.6,342.99,342.8
2532,B,0.3513,0.0121,22.8347,0.06,0.7597,0.0087,25.0,3.3,51297.4,80.6,1540.3,6.7,342.99,342.8
2533,A,0.4414,0.0295,24.7003,0.0728,0.5762,0.0153,30.9,7.8,54229.9,95.2,1141.2,11.5,342.99,340.32
2533,B,0.3098,0.038,21.578,0.0188,0.4824,0.0,22.3,10.4,48689.7,25.2,979.6,0.0,342.99,340.32
2534,A,0.2485,0.0303,25.5155,0.0199,0.551,0.0,17.3,8.1,55626.8,25.7,1077.4,0.0,342.99,337.86
2534,B,0.3893,0.0858,23.5325,0.0,0.4456,0.0037,28.2,23.5,53223.0,0.0,909.1,2.9,342.99,337.86
2535,A,0.4783,0.0132,24.4453,0.0369,0.6647,0.0074,33.4,3.5,53704.2,48.3,1319.7,5.5,342.99,335.39
2535,B,0.4262,0.046,23.3523,0.0324,0.6677,0.0113,30.6,12.5,52669.8,43.6,1362.6,8.7,342.99,335.39
2536,A,0.4657,0.0647,22.0998,0.0899,1.2058,0.0054,32.4,17.0,49295.5,122.0,2451.0,4.0,343.0,332.91
2536,B,0.429,0.0082,21.6138,0.1192,1.1607,0.0,30.0,2.2,48534.7,162.7,2365.8,0.0,343.0,332.91
2537,A,0.3625,0.0267,24.1414,0.0,0.3508,0.0,25.4,7.1,52734.8,0.0,688.3,0.0,343.01,330.45
2537,B,0.2925,0.0332,25.888,0.0117,0.3853,0.0,20.9,9.1,57789.8,15.3,770.9,0.0,343.01,330.45
2538,A,0.3695,0.0,29.1291,0.0,0.0704,0.0,25.8,0.0,62835.7,0.0,135.6,0.0,343.0,328.0
2538,B,0.4362,0.0513,27.3764,0.0,0.0819,0.0,31.8,14.2,61559.2,0.0,165.3,0.0,343.0,328.0
2539,A,0.4302,0.0399,25.5358,0.0,0.3165,0.0055,30.8,10.8,56865.7,0.0,633.9,4.3,343.01,325.54
2539,B,0.3194,0.0,26.2557,0.0,0.3618,0.0,22.5,0.0,57643.1,0.0,711.7,0.0,343.01,325.54
2540,A,0.4068,0.0271,22.8532,0.0784,0.9896,0.0139,28.2,7.1,50369.4,104.2,1977.2,10.3,343.01,323.1
2540,B,0.3416,0.0452,22.3221,0.1031,0.9419,0.003,24.2,12.2,50272.7,139.8,1918.7,2.3,343.01,323.1
2541,A,0.2584,0.0115,22.0692,0.1045,0.9964,0.0122,17.7,3.0,48404.3,137.9,1971.6,9.1,343.01,320.65
2541,B,0.4453,0.0512,21.4073,0.141,0.935,0.0121,31.8,13.8,48655.3,194.2,1931.1,9.3,343.01,320.65
2542,A,0.2746,0.0253,22.5201,0.0836,0.9349,0.0,19.1,6.7,49878.7,111.0,1866.9,0.0,343.01,318.22
2542,B,0.44,0.0605,22.1917,0.0857,0.8522,0.0079,31.4,16.3,50170.4,116.6,1748.4,6.0,343.01,318.22
2543,A,0.2441,0.0635,23.5388,0.01,0.726,0.0091,16.9,16.8,51418.7,12.9,1428.5,6.8,343.01,315.79
2543,B,0.3296,0.0326,20.8558,0.0431,0.5414,0.0071,23.5,8.8,46798.9,57.5,1095.4,5.4,343.01,315.79
2544,A,0.413,0.0422,22.965,0.0414,0.5686,0.0129,28.7,11.1,50036.4,53.8,1118.7,9.6,343.01,313.35
2544,B,0.2305,0.0108,23.4248,0.0677,0.6225,0.0,16.3,2.9,52334.8,89.7,1247.7,0.0,343.01,313.35
2545,A,0.3857,0.0271,21.6731,0.0358,0.6499,0.0164,26.8,7.2,47535.8,46.9,1288.5,12.3,343.03,310.91
2545,B,0.3005,0.0489,22.5233,0.0239,0.7374,0.0,21.5,13.3,50853.5,32.1,1502.9,0.0,343.03,310.91
2546,A,0.2569,0.0245,23.474,0.0658,0.8281,0.0,17.8,6.5,51452.7,86.0,1632.8,0.0,343.05,308.47
2546,B,0.5016,0.0443,22.4524,0.0524,0.81,0.0,35.6,11.8,50299.9,70.6,1647.9,0.0,343.05,308.47
2547,A,0.2396,0.0018,20.9306,0.0849,0.7454,0.0145,16.6,0.5,46004.4,111.4,1474.1,10.9,343.03,306.07
2547,B,0.277,0.041,21.497,0.0688,0.7514,0.03,19.6,11.1,48193.3,92.3,1520.4,22.9,343.03,306.07
2548,A,0.1458,0.049,21.2857,0.0979,1.3281,0.0,10.0,12.9,46969.8,130.9,2648.6,0.0,343.0,303.66
2548,B,0.3676,0.0576,20.58,0.1455,1.2166,0.0167,25.9,15.4,46618.0,201.5,2509.5,12.6,343.0,303.66
2549,A,0.277,0.0537,24.7834,0.0824,0.6566,0.0,19.3,14.2,54193.2,107.0,1291.3,0.0,343.03,301.24
2549,B,0.4381,0.0446,23.3906,0.033,0.5453,0.0,30.9,11.9,51816.4,43.4,1090.2,0.0,343.03,301.24
2550,A,0.4298,0.0805,24.8961,0.0382,0.5505,0.008,30.6,21.7,55463.1,50.6,1107.8,6.1,343.04,298.83
2550,B,0.4807,0.0552,25.1482,0.0319,0.5227,0.0053,34.3,14.9,56140.3,42.4,1054.2,4.0,343.04,298.83
2551,A,0.3766,0.0246,24.139,0.0486,0.4218,0.0007,26.9,6.7,54014.0,64.3,848.1,0.6,343.04,296.42
2551,B,0.3085,0.0276,20.4681,0.1042,0.5529,0.0142,22.3,7.6,46595.4,141.7,1136.3,11.1,343.04,296.42
2552,A,0.2282,0.0738,25.1845,0.0008,0.2349,0.0016,16.2,20.0,55425.4,1.0,462.6,1.2,343.03,294.02
2552,B,0.4697,0.0157,27.4439,0.0,0.2417,0.0,32.9,4.2,59656.1,0.0,472.0,0.0,343.03,294.02
2553,A,0.3559,0.0372,26.6022,0.0196,0.2686,0.0049,25.6,10.2,59512.7,25.8,538.9,3.8,343.02,291.61
2553,B,0.4784,0.0314,25.4054,0.0,0.2326,0.0093,33.8,8.4,55648.6,0.0,458.7,7.0,343.02,291.61
2554,A,0.521,0.0421,22.8648,0.0312,0.6922,0.0048,36.4,11.1,50218.8,41.1,1379.0,3.6,343.05,289.23
2554,B,0.3847,0.0343,23.6587,0.0246,0.7602,0.0064,27.6,9.3,53464.2,33.1,1552.3,4.9,343.05,289.23
2555,A,0.3763,0.0611,25.4372,0.0,0.3395,0.0086,26.8,16.5,56261.4,0.0,675.9,6.6,343.07,286.86
2555,B,0.4906,0.0718,22.1817,0.0321,0.3898,0.0113,34.8,19.2,49022.3,42.2,781.4,8.6,343.07,286.86
2556,A,0.202,0.0079,27.1264,0.0,0.3426,0.0,13.9,2.1,58300.6,0.0,656.8,0.0,343.06,284.46
2556,B,0.3258,0.0945,25.3453,0.0071,0.2677,0.0008,23.7,26.2,57364.1,9.4,543.9,0.6,343.06,284.46
2557,A,0.3766,0.0378,19.9205,0.1578,1.8009,0.0284,25.4,9.7,44150.1,217.9,3657.9,20.6,343.05,282.06
2557,B,0.213,0.0309,19.5004,0.2014,1.8701,0.025,14.5,8.1,43900.3,282.3,3841.8,18.5,343.05,282.06
2558,A,0.2859,0.0165,21.3211,0.2388,1.3978,0.0134,19.5,4.3,47171.4,323.3,2804.5,9.9,343.05,279.68
2558,B,0.4665,0.0374,20.8802,0.1642,1.4006,0.0232,32.5,9.8,46974.6,227.5,2880.8,17.3,343.05,279.68
2559,A,0.4739,0.0357,24.9255,0.0648,0.5822,0.0045,33.5,9.5,55230.7,85.5,1164.7,3.4,343.06,277.32
2559,B,0.2086,0.029,21.9367,0.0585,0.4801,0.0075,14.8,7.9,48927.6,77.1,959.7,5.8,343.06,277.32
2560,A,0.4478,0.027,25.6773,0.0252,0.4715,0.0021,32.2,7.3,57602.2,33.5,953.0,1.6,343.07,274.95
2560,B,0.417,0.0454,25.6376,0.0784,0.4151,0.0,29.8,12.3,57228.8,103.5,833.6,0.0,343.07,274.95
2561,A,0.41,0.0256,25.7752,0.0207,0.3238,0.0,28.2,6.7,55229.1,26.2,623.1,0.0,343.07,272.58
2561,B,0.3713,0.0351,23.7224,0.0225,0.2942,0.0032,26.9,9.7,53541.0,29.9,596.8,2.5,343.07,272.58
2562,A,0.3638,0.0039,25.5503,0.0078,0.3977,0.0,25.1,1.0,55089.6,9.8,769.7,0.0,343.07,270.22
2562,B,0.4137,0.028,23.4454,0.0358,0.4079,0.0051,29.9,7.7,52905.1,47.9,829.2,3.9,343.07,270.22
2563,A,0.3275,0.0545,24.8227,0.022,0.4853,0.0,23.1,14.6,54792.9,28.7,962.4,0.0,343.07,267.85
2563,B,0.4255,0.0355,24.4732,0.0124,0.5429,0.0029,30.7,9.7,55377.7,16.7,1107.9,2.3,343.07,267.85
2564,A,0.5022,0.0409,24.4954,0.0672,0.6956,0.0054,35.1,10.8,53826.0,88.3,1383.8,4.0,343.07,265.5
2564,B,0.3589,0.0272,23.7402,0.0542,0.6409,0.0041,25.4,7.3,52922.8,71.9,1287.1,3.1,343.07,265.5
2565,A,0.4879,0.0466,22.8749,0.1023,0.9732,0.008,33.8,12.2,50293.2,136.0,1944.0,5.9,343.08,263.15
2565,B,0.3883,0.0799,21.8117,0.0836,0.9852,0.0148,27.6,21.5,49368.9,114.5,2027.6,11.3,343.08,263.15
2566,A,0.3171,0.0831,20.5976,0.1676,1.6719,0.0227,21.5,21.4,45547.3,229.5,3380.0,16.6,343.08,260.8
2566,B,0.3012,0.0423,20.0394,0.1163,1.6973,0.0334,20.8,11.2,45345.9,163.0,3511.6,24.9,343.08,260.8
2567,A,0.3177,0.1094,24.657,0.0946,0.6254,0.0304,22.0,29.2,53720.2,122.8,1230.2,22.7,343.08,258.45
2567,B,0.3445,0.0222,23.5001,0.0699,0.6029,0.0,24.7,6.0,53024.0,93.7,1223.6,0.0,343.08,258.45
2568,A,0.3598,0.0175,22.0138,0.0912,1.1002,0.0184,24.9,4.6,48722.0,122.0,2206.9,13.7,343.09,256.12
2568,B,0.2181,0.0262,21.6196,0.1547,1.1186,0.0268,15.2,7.0,48470.1,209.8,2266.3,20.4,343.09,256.12
2569,A,0.4419,0.0574,21.6468,0.0921,1.0975,0.0271,30.5,15.0,47662.3,123.3,2202.1,20.0,343.09,253.78
2569,B,0.226,0.0491,20.9638,0.0788,1.0253,0.0112,15.9,13.2,47126.1,106.6,2083.8,8.5,343.09,253.78
2570,A,0.37,0.0605,21.8189,0.1067,1.1249,0.0121,25.4,15.8,47900.0,142.2,2243.9,8.9,343.09,251.44
2570,B,0.2915,0.0,20.8854,0.1167,1.1466,0.0,20.5,0.0,47208.8,159.8,2344.3,0.0,343.09,251.44
2571,A,0.5324,0.0352,24.7678,0.0369,0.5928,0.0182,37.3,9.3,54372.6,48.3,1178.6,13.6,343.09,249.1
2571,B,0.6479,0.0385,23.9197,0.0417,0.5456,0.0,46.4,10.3,53592.2,55.9,1110.4,0.0,343.09,249.1
2572,A,0.3297,0.0116,25.0172,0.0869,0.6439,0.0033,23.0,3.1,54816.5,113.1,1268.4,2.5,343.09,246.78
2572,B,0.5196,0.0408,23.8457,0.0492,0.6345,0.0,37.5,11.1,54001.2,66.6,1300.6,0.0,343.09,246.78
2573,A,0.3927,0.0396,25.1554,0.0643,0.6278,0.0034,27.5,10.5,55312.0,84.0,1244.2,2.6,343.1,244.46
2573,B,0.3392,0.0415,23.2154,0.0381,0.5279,0.0,24.0,11.2,51601.0,50.2,1055.7,0.0,343.1,244.46
2574,A,0.4116,0.042,25.3077,0.003,0.2666,0.0045,28.4,11.0,54251.9,3.8,513.5,3.3,343.1,242.15
2574,B,0.4231,0.0594,24.581,0.0363,0.3572,0.0047,29.8,15.9,53920.4,47.2,706.2,3.5,343.1,242.15
2575,A,0.5035,0.0941,28.2462,0.0352,0.2309,0.0154,34.6,24.4,60082.2,44.2,442.7,11.3,343.1,239.82
2575,B,0.5091,0.0415,25.7564,0.0092,0.2013,0.0,35.9,11.1,56245.4,11.8,395.7,0.0,343.1,239.82
2576,A,0.4732,0.0332,27.4097,0.0,0.128,0.0,32.4,8.6,58008.2,0.0,243.0,0.0,343.11,237.51
2576,B,0.596,0.0999,26.8351,0.0,0.2357,0.0,41.7,26.3,57999.0,0.0,460.7,0.0,343.11,237.51
2577,A,0.4785,0.0456,27.592,0.0,0.2126,0.0,34.1,12.3,60804.5,0.0,421.0,0.0,343.11,235.21
2577,B,0.3706,0.0337,24.4762,0.0026,0.1148,0.0,26.0,9.0,53225.4,3.3,223.8,0.0,343.11,235.21
2578,A,0.3435,0.058,24.8142,0.0,0.2098,0.0104,25.0,16.1,55961.8,0.0,425.0,8.1,343.11,232.91
2578,B,0.5497,0.0979,27.141,0.0083,0.1544,0.0,39.7,26.6,60484.1,10.9,310.3,0.0,343.11,232.91
2579,A,0.2365,0.0,23.3979,0.0214,0.2946,0.0,16.6,0.0,51438.6,27.6,578.6,0.0,343.11,230.61
2579,B,0.3388,0.0127,23.5426,0.0122,0.3238,0.0179,24.3,3.5,52703.4,16.0,650.7,13.9,343.11,230.61
2580,A,0.4961,0.0039,24.2833,0.0916,0.7835,0.0041,34.4,1.0,53158.8,120.1,1551.6,3.1,343.12,228.31
2580,B,0.4593,0.0208,23.5502,0.0766,0.7737,0.0029,32.8,5.6,53177.5,103.5,1580.6,2.2,343.12,228.31
2581,A,0.2671,0.0022,22.2958,0.0191,0.5424,0.0181,18.7,0.6,49047.4,24.9,1071.8,13.7,343.12,226.01
2581,B,0.3719,0.0457,23.7881,0.0267,0.6364,0.0,26.8,12.5,53928.9,36.1,1301.3,0.0,343.12,226.01
2582,A,0.4299,0.0166,25.7839,0.0361,0.5213,0.0,30.0,4.4,56398.3,46.7,1025.6,0.0,343.12,223.73
2582,B,0.3358,0.011,24.5948,0.0,0.4954,0.0,24.2,3.0,55567.8,0.0,1004.6,0.0,343.12,223.73
2583,A,0.246,0.0623,26.0532,0.0402,0.4889,0.0046,17.4,16.9,57709.6,52.6,971.8,3.6,343.12,221.44
2583,B,0.3625,0.0391,25.1484,0.0221,0.4355,0.0073,26.0,10.7,56357.5,29.3,877.8,5.6,343.12,221.44
2584,A,0.244,0.033,25.1806,0.0316,0.443,0.0098,16.7,8.6,53967.4,39.9,850.2,7.3,343.13,219.16
2584,B,0.2791,0.0152,22.6965,0.0601,0.3961,0.0,20.1,4.2,51076.0,79.8,799.1,0.0,343.13,219.16
